tmin,tmax,speaker,message
1.0,4.0,Interviewer,So how have things been going for you today?
4.0,100.0,Subject,"Things have been going well. So I should just kind of freestyle it and just whatever comes to mind? So I'm a PhD student in Daniela [Shola?]'s lab. I actually rotated with Sophia before. Things have been going pretty well. Making progress with my thesis, chipping away at the projects that I'm involved in, hopefully wrapping up finally a project from two-and-a-half years ago when I was an RA. We'll see if that never gets done. Yeah. I think I'm improving in terms of progress, improving in terms of my efficiency and my effectiveness in lab, which are goals of mine. Getting better at being collaborative, which is something I've been trying to work on, it's like using other people when they have expertise that I don't have instead of always trying to do it on my own. Yeah, so these sorts of things are, I think, improving. What else? I just keep going [laughter]. I joined a CrossFit gym within the month. That's been pretty good. I've been relatively consistent with that. I'm trying to be more consistent with that. Hopefully, get there three times a week. I tend to talk about goals a lot, as you can tell. It's all I'm talking about. What else? Yeah, social life has been good. I've been pretty social and trying to keep a balanced life. Didn't get a lot of sleep last night, which seemed like a good idea at the time. Now it doesn't. It was fantastic. Now it's terrible. Yeah. So, but overall pretty positive, I think. Yeah."
100.0,102.0,Interviewer,And what are you focusing on for your thesis?
102.0,499.0,Subject,"So my thesis is on, in short, or in shortest, social memory. Slightly longer, it's about cognitive mapping in the social domain. Some of you are familiar with the cognitive map point of view, especially of the hippocampus. So it's the basic idea that for years, people have thought of the hippocampus in two relatively distinct ways. One camp thought of the hippocampus as encoding episodic memory and semantic facts and those sorts of things, details about the world. Another camp saw the hippocampus as a spatial navigation system, essentially. Place cells, grid cells, these sorts of things, helping animals understand and navigate their environments. And there was a point of view from the early 20th century, the 1940s or so, Edward Tolman was a big proponent, that the brain builds models, essentially, instead of just simply being an association machine. So in the '70s, when they discovered place cells and grid cells, O'Keefe, who is the first author in these papers for the most part, proposed that the hippocampus encoded cognitive maps of the environment and also maybe of abstract environments.  So we try to take that idea, essentially, the idea that the hippocampus is encoding information or elements of the world in multi-dimensional spaces and allowing you to infer trajectories and relationships between points in the multi-dimensional spaces. We're taking that idea and now applying it to social relations, how we understand our social standing relative to other people. So we have two dimensions that we probe. And the tasks we have, the two dimensions are power and affiliation. How close you feel to somebody is affiliation, and relative hierarchy, like social status, is a power. We do role-playing tasks where you interact with characters to achieve social goals. And in those interactions, you make decisions that essentially move the characters in that 2D space relative to yourself. So for example, there could be a power decision where a character asks you to do something, directs you to do something, consider that a power move. You can either act, yes, giving them some power. Or you can kind of assert some of your own power, which moves them down in power. So we make some assumptions, we built this kind of relatively simplistic model, and we can plot characters in a 2D space as trajectories in that 2D space. And then we can take those coordinates, those 2D coordinates of power and affiliation at any given time-point when we make decisions, model that with fMRI, for example. It's parametric modulators or use representational similarity analysis to look at whether the brain is respecting something about information in that 2D space.  So I'm trying to take that idea and expand upon it, do some behavioral stuff, [inaudible] of my data right now using RSA, representational similarity analysis. Yeah. I'm just trying to push that forward. Yeah. So it's a really exciting area research, I think. In general, cognitive mapping is becoming kind of a crowded field. There's a lot of people that are trying to take it and apply it to abstract spaces. So for example, there was a paper in 2016 that really caused a lot of excitement from Tim Behren's group, where, essentially, participants learned about getting arbitrary conceptual space, so two dimensions. So they wanted to associate birds with items. So in the bird's variance, they want you to [inaudible] varied upon was neck length and leg length. So for example, you can have a bird with a really short neck and really short legs. You can have a bird with a really long neck, really long legs, etc., all the combinations there are, because they vary continuously. What they did, was, they trained participants to associate birds of varying neck and leg lengths with different Christmas items. So like a Christmas tree, an ornament, [inaudible], present, whatever. So essentially, on the basis of that, then you can assign those items to a point in that 2D space of where the bird neck and leg length combination is on the 2D coordinate.  So they trained participants for several days on this task, whether they reach some kind of criterion for memory performance. Then they brought them into the scanner, and they showed them birds of varying neck and leg lengths morphing into different kinds of neck and leg lengths. So it would start at one point and then morph to another point in the space. So on the basis of that, you can define a trajectory, right, an angle, one vector length, from those two points in the 2D space, so just neck XY space. And what they showed, was that you find what they call a grid-like signal in that [inaudible] cortex, the medial prefrontal cortex, these are the regions that are theoretically [inaudible] interesting in a way that you might find a grid-like signal in spatial navigation. So the idea was, this was abstract conceptual navigation taking advantage of the same kind of fundamental computations that spatial navigation does. So similar kind of idea, and there's been other kinds of papers too, a recent paper that did a similar kind of thing, looking for grid-like signals in the olfactory space, two dimensions of smells. So that was pine, banana, and you can vary those continuously. You get a smell that is a little bit of pine and a lot of banana, etc. And again, a similar thing where you put them in the scanner after they learned the space and morph those smells and create a trajectory. They also had some other manipulation too, where they had to predict the endpoint, that kind of thing and, again, find a similar kind of thing, this grid-like signal in this odor space.  So there's a lot of these emerging kind of paradigms that are similar in a lot of ways, where it's reframing problems as a multi-dimensional space and points in that space of being particular whatever, the concept, for example, or particular combination of odor. And then using trajectories to understand what kind of computations are occurring, and us understanding those spaces. So it's all the bourgeoning literature, and there's some foundation for it. There's a previous study from our lab that showed some similar kind of computation might be occurring in this task when people do it. Yeah. So we want to expend it outward, send a grid-like signal into social space but also other kinds of things. So I'm just trying to move that forward. I think it's pretty exciting and interesting and people tend to find it interesting. So, hopefully, we find something interesting people will continue to be interested in it [laughter]. And then maybe I get a good post-doc after. I might publish something."
499.0,503.0,Interviewer,"And what was it that kind of piqued your interest in this area, to begin with?"
503.0,783.0,Subject,"So I was interested in social psychology. So I guess, initially, I got-- when I first went to undergraduate-- I take you the long route since I'm supposed to just talk here [laughter]. When I first got to undergraduate, I was interested in clinical psychology and maybe being a clinical psychologist, work with troubled youth or at-risk teens, that kind of thing. And I started taking psychology classes. And I really got interested in the mind and evolution and biology, and these sorts of things were really interesting to me, kind of the core of who we are and why we do the things we do, that kind of thing. And so, I think, at the end of my undergraduate in it-- and I had worked in a lab that was kind of like social cognition focused and used EEG to kind of probe those sorts of questions, like expectancy violations, that kind of thing, but in the social domain. So at the end of my undergraduate, I was really interested in using neuroscientific tools to study those sorts of questions. How we understand other people. Why we understand other people's minds, that sort of thing. But after undergraduate, I went and worked in a lab at Yale with Hedy Kober. And for my lab, there was a bit different, it was more about emotion and emotion regulation, but in the context of drug use. So this was a craving and craving regulation kind of take on the classic emotion, emotion regulation paradigms.  So I was there for a few years, gained some fMRI skills. And I would say at that point my interest kind of changed, but I think it was just a proximity thing, this is the most recent thing I did. It seemed this would be the best thing to apply to schools for in the context of emotion or something like that. So I applied to a lot of emotion-related labs after this RA position. But also, I guess, I missed a step and went back. Maybe my second year, we went to SANS, which is Social & Affective Neuroscience Society in Brooklyn. And Daniela [Shola?], who is my PI now, spoke. And she presented on this paradigm, which was new at that time. They just collected data on it. She was presenting some of the findings. And I found it so something mind-blowing, taking something people really care about, which is our social world, which is maybe the thing we care about most, other people, and then reducing it down or understanding it from the context of fundamental neural computations and also using a naturalistic task to do it. It wasn't one of these cut and dry, boring tasks that you probably have me do [laughter], that are really trying to reduce down a highly multidimensional world into one or two dimensions. Obviously, this task does do that explicitly, but still like a narrative kind of naturalistic setting to do that. So that seemed really exciting to me. So she piqued my interest then.  But I think I kind of forgot about it. Now, when I write things for grant applications, I make this grand story of how I saw her and I knew I wanted to do that. And then I applied to Mt. Sinai, and here I am, doing it. I don't think it quite unfolded like that. I think I did find it super interesting. I was super excited by it. But I kind of forgot about it. And then I re-discovered her in some way because she did emotion and emotion regulation stuff. Because her wheelhouse and her claim to fame really was PTSD and fear memory and reconsolidation of memory, that sort of thing. And she has some big papers when she was a post-doc in that world.  So I think I was really interested in being in New York because I love New York, but also because I had a girlfriend at the time that was going to be in New York. So that was a big impetus to be here [laughter]. But also New York was relatively close to home and that kind of thing. So I think, really, I applied to Mt. Sinai-- I don't remember what the original question was. I applied to Mt. Sinai in large part because I wanted to be in New York and because it was an emotion regulation researcher doing fMRI at Mt. Sinai. And then it just so happened I got into here and I was interested in working with her. And I think, at the time, I was really focused on-- I really wanted to build methods-related skills. I wanted to improve my stats and my fMRI expertise and that kind of thing. So I think those are the most transferrable skill sets that, no matter what kind of lab you go to, if you're doing fMRI then it's going to be valuable, for instance, really deep domain-specific topic knowledge. So even when I was interested in being in a lab, it wasn't necessarily emotion regulation. So it was really just a cue to come back to something that I was initially interested in, which is social psychology. So I ended up here. I did some rotation. I rotated with Sophia and rotated with Rita Goldstein, which were really valuable rotations for me. I worked with Gail, who is a post-doc here. Gail was [inaudible]. Is she still associated with the lab? Do you know?"
783.0,784.0,Interviewer,I'm not sure.
784.0,815.0,Subject,"Okay [laughter]. So I worked with her and Dominic. I know he's left now, was a post-doc. I don't know if he got a-- I think he might have got a assistant professor position somewhere. But two talented post-docs that were really nice. We got into some projects. I was lucky enough to get on a paper. So that was a really valuable experience for me. And Rita Goldstein [inaudible] something very similar. So I had two really valuable rotations and I ended up in Daniela's lab. And I've been there now for, I guess, going on two years. Yeah, I guess, in January some time it will be two years, which is like, ""Time flies. This is crazy."""
815.0,816.0,Interviewer,It does.
816.0,845.0,Subject,"It seems less to me. Yeah. I've been chipping away at this, and I was lucky enough to write a couple perspectives, kind of review papers but with an opinion, which was valuable to me, and then be involved in some of these data-collecting initiatives and these projects that we have. And, hopefully, we'll collect some 70 of my data in the near future, kind of probing some of these questions, big online data and a bunch of stuff. So yeah. So it's very exciting. And I love Mt. Sinai. It's good to be here."
