tmin,tmax,speaker,message
2.0,21.0,Interviewer,"So first, I just want to thank you so much for taking the time to talk with me. Like I mentioned, our conversation will be recorded. And this interview is going to be a little bit different from other interviews. I really just want to get to know you and what your life is like. So how have things been going for you lately?"
21.0,90.0,Subject,"Good, really busy. So I'm in grad school right now. Let's see. And I'm going into my second year. So I just started an externship. I'm assisting someone with a private practice. Classes start back up in two weeks. And I'm busy in my research lab at school as well. So I'm finding that it's hard to just keep track of everything, each thing that I'm involved in. So I make lots of lists. Hopefully, I'll make it through the next year. I hear this next year is the busiest. But yeah, all good and exciting things. I think, honestly, COVID has helped make New York be a little bit more affordable to live in while I'm in school, so that has been helpful. Yeah. If you want me to share any more of any of that, I can as well."
90.0,96.0,Interviewer,Yeah. So what's that been like to kind of be juggling all those different things at this time with the pandemic and everything going on?
96.0,177.0,Subject,"Yeah. Honestly, the pandemic, I feel like, has helped because so much has become more virtual, such as this, but also just other meetings. Sometimes my half-a-day lab work and stuff is remote. My externship is fully in person. I'm starting to see patients in our on-campus clinic, but two out of three of them are remote. So that makes it so much more manageable because commuting to school is about an hour. Commuting to my externship, it's like an hour and a half. So the more that things have been remote, taking out that commute time has allowed me to stay involved in all this. Otherwise, I don't know how people did it with everything being in person. I have no idea. So we are supposed to go in person in two weeks, so we'll see how that goes. I'm a little nervous about just maintaining everything I'm involved in. I'm sure it'll work out, but I'm a little more nervous about that. It's nice to be able to have meetings that are virtual, and I can put them back to back instead of commuting between different places."
177.0,186.0,Interviewer,"Yeah. Yeah, definitely. And what of all the responsibilities right now is the one that you're finding the most fulfilling or exciting?"
186.0,316.0,Subject,"That's a great question. So I think my externship I just started, I've been really enjoying. So my class was kind of weird. So I started school last fall, so during the pandemic. So normally, in our program, you start seeing patients in the spring, so this past spring, in our in-house clinic. But because of the pandemic, the class before us continued to see their patients later than they normally would, so I didn't start seeing anyone. And I started my out-of-school externship before I had ever seen anyone, which was pretty nerve-racking. My externship is near Presbyterian in Westchester. And it's on an inpatient unit. And it's technically an affective disorders unit, so mood disorders. But we get just an amalgam of things. So we get substance use, a lot of schizoaffective, so a lot of psychosis. So I felt like I was kind of thrown into the clinical work, which I have more of a research background. So I don't have a degree in psychology, so I was nervous about starting therapy hours and stuff because I had no experience in it. But I'm glad that I started on an inpatient unit. Because it's kind of whatever you can do, you do. And if something goes wrong, you're not going to see that patient next week. Because usually, they're discharged. So it was kind of a good place to start. I'm learning really quickly. It's super fulfilling. You're just trying to make a little progress with each patient each day even if it's just getting up out of bed more, becoming more social on the unit, showering, brushing your teeth, eating more, that kind of thing. So that's been really rewarding and fulfilling, and it's been really insightful to see people in a really acute state."
316.0,338.0,Interviewer,Yeah. So have you felt that kind of helping those patients with maybe the more basic kind of lifetime daily activities has kind of maybe mirrored your kind of entry into the world of clinical psych in a way that has helped the transition for you? Is that kind of what you're saying?
338.0,352.0,Subject,"Oh, that's a great question. So you're saying working with these patients and kind of being in an acute state might be similar to my feelings about starting grad school?"
352.0,359.0,Interviewer,"Yeah. I'm just wondering if you felt that was kind of a parallel for you in some medical [inaudible] way, I guess."
359.0,496.0,Subject,"Yeah. That's a great question. And I honestly had never thought about it that way. But in a lot of ways, yeah, there's absolutely some parallel. As I started grad school, I just have taken so much onto my plate. So I continue to work for the university that I worked for prior to starting this just to keep up an income, which is a lot. So I actually have never seen a therapist long term. But starting this program, I'm feeling a lot of anxiety. It's been a lot trying to maintain everything I'm involved in, so I felt more anxiety than I normally do. I've absolutely been like, ""I should probably see a therapist just to help me manage everything that I'm doing right now."" So yeah, I absolutely can see that. And for me, there's a lot fo just like, ""All right. Stay organized, shower, eat, [laughter] remember those things."" So yeah, I would say that there is some parallels there. And interestingly, I ran a group the other day. We were rating, or I was having them rate how much they believed and how much they experienced [inaudible] and negative beliefs. They turned their back on me, and they were like, ""Oh, if I have to answer this, you should have to answer these too."" So I had an interesting conversation with them where I was like, ""Right now, I'm having a great experience working with this group, and I'm not experiencing a lot of these negative beliefs right now. But I do poorly on a test; I'm going to rate really high on all of these about feeling like a failure and incompetence and stuff like that."" So it was a great conversation with them of like, ""We all experience these depending on what situation you're in, and it varies day to day."""
