tmin,tmax,speaker,message
0.0,38.0,Interviewer,"Okay. So, Yancy, thank you for taking the time to talk with me. Thanks for coming in today. So as I told you a little bit before, this part is sort of different than the rest of our study. It's different than maybe things you've done in other research studies. As I mentioned, our conversation's recorded by this microphone for analysis. And the purpose of this is really just to get to know you and to learn what your life is like. So how have things been going for you lately?"
38.0,43.0,Subject,They're all right.
43.0,44.0,Interviewer,All right?
44.0,56.0,Subject,Yeah. They're all right.
56.0,58.0,Interviewer,"So not good, not bad?"
58.0,83.0,Subject,"I mean, yeah. I would say that. I mean, some good things and some not particularly good things, but generally, okay. There's nothing really all that bad going on right now other than I have to do my taxes and nobody seems to be giving me the information I need, which is a big confusing hassle."
83.0,84.0,Interviewer,That's frustrating.
84.0,112.0,Subject,"Yeah. And I got to reapply to whatever financial aid program I qualify for, so. But then other than that, things are all right. I got a couple of jobs that might be coming up, and what else? My girlfriend got into a PhD program. So that's good. John Jay College."
112.0,112.75,Interviewer,Wow.
112.75,113.0,Subject,Yeah.
113.0,114.0,Interviewer,That must be really exciting.
114.0,141.0,Subject,"Yeah, for her. She's really happy. So things are going all right. That's about it. I mean, otherwise, I'm still reasonably healthy. Heavier than I should be. And yeah. That's about it. I'm going out and doing things. But, yeah. No, it's going all right. I mean, it could be better. It's going okay."
141.0,144.0,Interviewer,What kinds of things are you going out and doing?
